"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","mass_list_match_kaniz_list_1","mass_list_match_kps_npl","mass_list_match_kps_pharmaceuticals_oct22","ms2","reference_ion","sample","group_area","peak_rating"
4607,"4-(1-Adamantyl)-2-[4-(trifluoromethoxy)phenyl]-1,3-thiazole_10.428","4-(1-Adamantyl)-2-[4-(trifluoromethoxy)phenyl]-1,3-thiazole","C20 H20 F3 N O S","No match","Full match","No results",-4.25,379.12016,380.12745,10.428,16352786.9873957,1,81.4,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_b",2733160.43707354,7.5
4700,"Solanidine_14.607","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.06,397.33444,398.34172,14.607,15928695.4695698,1,97.2,9.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_1_a",1360982.43437087,6.6
4700,"Solanidine_14.607","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.06,397.33444,398.34172,14.607,15928695.4695698,1,97.2,9.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_1_b",1256865.4554426,6.6
4700,"Solanidine_14.607","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.06,397.33444,398.34172,14.607,15928695.4695698,1,97.2,9.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_1_c",1249957.13806272,7.7
4700,"Solanidine_14.607","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.06,397.33444,398.34172,14.607,15928695.4695698,1,97.2,9.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_a",4612143.19532596,5.3
4700,"Solanidine_14.607","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.06,397.33444,398.34172,14.607,15928695.4695698,1,97.2,9.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_c",5475542.53352869,8.9
4700,"Solanidine_14.607","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.06,397.33444,398.34172,14.607,15928695.4695698,1,97.2,9.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_10_a",221352.98757821,7.6
4700,"Solanidine_14.607","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.06,397.33444,398.34172,14.607,15928695.4695698,1,97.2,9.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_c",2284872.05099611,8
4735,"NP-002322_16.477","NP-002322","C18 H32 O4","Not the top hit","Full match","No results",-0.01,312.23006,313.23732,16.477,15761858.9415716,14,95.9,9.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_c",1515148.53430477,5.5
4891,"2-[(3S)-1-Cyclobutyl-3-pyrrolidinyl]-1H-imidazo[4,5-b]pyridine_7.031","2-[(3S)-1-Cyclobutyl-3-pyrrolidinyl]-1H-imidazo[4,5-b]pyridine","C14 H18 N4","Not the top hit","Full match","No results",0.38,242.15324,243.16052,7.031,15098652.8313556,1,76.2,72.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_a",438786.348293571,7.9
4891,"2-[(3S)-1-Cyclobutyl-3-pyrrolidinyl]-1H-imidazo[4,5-b]pyridine_7.031","2-[(3S)-1-Cyclobutyl-3-pyrrolidinyl]-1H-imidazo[4,5-b]pyridine","C14 H18 N4","Not the top hit","Full match","No results",0.38,242.15324,243.16052,7.031,15098652.8313556,1,76.2,72.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_b",5199109.23610403,9.1
4891,"2-[(3S)-1-Cyclobutyl-3-pyrrolidinyl]-1H-imidazo[4,5-b]pyridine_7.031","2-[(3S)-1-Cyclobutyl-3-pyrrolidinyl]-1H-imidazo[4,5-b]pyridine","C14 H18 N4","Not the top hit","Full match","No results",0.38,242.15324,243.16052,7.031,15098652.8313556,1,76.2,72.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_c",3558262.52991734,9.1
4891,"2-[(3S)-1-Cyclobutyl-3-pyrrolidinyl]-1H-imidazo[4,5-b]pyridine_7.031","2-[(3S)-1-Cyclobutyl-3-pyrrolidinyl]-1H-imidazo[4,5-b]pyridine","C14 H18 N4","Not the top hit","Full match","No results",0.38,242.15324,243.16052,7.031,15098652.8313556,1,76.2,72.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_b",2766693.16174643,5.3
4916,"2-(4-hydroxy-1,3-thiazol-2-yl)-1-phenylethan-1-one_12.955","2-(4-hydroxy-1,3-thiazol-2-yl)-1-phenylethan-1-one","C11 H9 N O2 S","Not the top hit","Full match","No results",0.16,219.03543,220.04271,12.955,14999751.3764673,1,64.6,47.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_b",380817.11668844,6.3
4916,"2-(4-hydroxy-1,3-thiazol-2-yl)-1-phenylethan-1-one_12.955","2-(4-hydroxy-1,3-thiazol-2-yl)-1-phenylethan-1-one","C11 H9 N O2 S","Not the top hit","Full match","No results",0.16,219.03543,220.04271,12.955,14999751.3764673,1,64.6,47.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_c",14167110.8828067,9.5
4916,"2-(4-hydroxy-1,3-thiazol-2-yl)-1-phenylethan-1-one_12.955","2-(4-hydroxy-1,3-thiazol-2-yl)-1-phenylethan-1-one","C11 H9 N O2 S","Not the top hit","Full match","No results",0.16,219.03543,220.04271,12.955,14999751.3764673,1,64.6,47.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_27_a",504469.611728216,7.9
5007,"3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin_4.657","3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin","C8 H11 Cl N4 O S","Not the top hit","Full match","No results",0.21,246.03426,247.04154,4.657,14615104.4953477,2,94.8,84,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_b",3166390.76085743,7
5007,"3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin_4.657","3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin","C8 H11 Cl N4 O S","Not the top hit","Full match","No results",0.21,246.03426,247.04154,4.657,14615104.4953477,2,94.8,84,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_c",1625869.62441413,9.3
5007,"3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin_4.657","3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin","C8 H11 Cl N4 O S","Not the top hit","Full match","No results",0.21,246.03426,247.04154,4.657,14615104.4953477,2,94.8,84,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_a",5266500.48729199,7.5
5007,"3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin_4.657","3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin","C8 H11 Cl N4 O S","Not the top hit","Full match","No results",0.21,246.03426,247.04154,4.657,14615104.4953477,2,94.8,84,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_a",10581504.2269191,8.9
5007,"3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin_4.657","3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin","C8 H11 Cl N4 O S","Not the top hit","Full match","No results",0.21,246.03426,247.04154,4.657,14615104.4953477,2,94.8,84,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_b",12405310.4247025,8.4
5007,"3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin_4.657","3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin","C8 H11 Cl N4 O S","Not the top hit","Full match","No results",0.21,246.03426,247.04154,4.657,14615104.4953477,2,94.8,84,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_c",14615104.4953477,8.4
5107,"4-chloro-N~1~-(4-pyridinyl)-1,2-benzenediamine_3.309","4-chloro-N~1~-(4-pyridinyl)-1,2-benzenediamine","C11 H10 Cl N3","No match","Full match","No results",1.23,219.05659,220.06387,3.309,14220405.864614,3,74.3,8.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_b",11166392.4829807,6.2
5107,"4-chloro-N~1~-(4-pyridinyl)-1,2-benzenediamine_3.309","4-chloro-N~1~-(4-pyridinyl)-1,2-benzenediamine","C11 H10 Cl N3","No match","Full match","No results",1.23,219.05659,220.06387,3.309,14220405.864614,3,74.3,8.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_c",14220405.864614,8.9
5168,"(+/-)5(6)-EET Ethanolamide_15.796","(+/-)5(6)-EET Ethanolamide","C22 H37 N O3","Not the top hit","Full match","No results",-0.14,363.27729,364.28457,15.796,14019829.3863253,2,72.2,69.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_a",14019829.3863253,5.7
5168,"(+/-)5(6)-EET Ethanolamide_15.796","(+/-)5(6)-EET Ethanolamide","C22 H37 N O3","Not the top hit","Full match","No results",-0.14,363.27729,364.28457,15.796,14019829.3863253,2,72.2,69.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_c",12414907.3333584,9.5
5168,"(+/-)5(6)-EET Ethanolamide_15.796","(+/-)5(6)-EET Ethanolamide","C22 H37 N O3","Not the top hit","Full match","No results",-0.14,363.27729,364.28457,15.796,14019829.3863253,2,72.2,69.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_10_a",331927.792809202,8.2
5168,"(+/-)5(6)-EET Ethanolamide_15.796","(+/-)5(6)-EET Ethanolamide","C22 H37 N O3","Not the top hit","Full match","No results",-0.14,363.27729,364.28457,15.796,14019829.3863253,2,72.2,69.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_a",7763524.8071437,6.2
5168,"(+/-)5(6)-EET Ethanolamide_15.796","(+/-)5(6)-EET Ethanolamide","C22 H37 N O3","Not the top hit","Full match","No results",-0.14,363.27729,364.28457,15.796,14019829.3863253,2,72.2,69.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_b",7919067.1418668,8.4
5168,"(+/-)5(6)-EET Ethanolamide_15.796","(+/-)5(6)-EET Ethanolamide","C22 H37 N O3","Not the top hit","Full match","No results",-0.14,363.27729,364.28457,15.796,14019829.3863253,2,72.2,69.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_c",2796111.55617584,8
5185,"Anisotropine methylbromide_15.024","Anisotropine methylbromide","C17 H31 N O2","Full match","Full match","No results",0.47,281.23561,282.24289,15.024,13963103.3899525,1,85,9.2,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_c",813204.803152517,6.8
5280,"4-methyl-6-[(4-methylphenyl)thio]-2-(2-pyridyl)pyrimidine_15.216","4-methyl-6-[(4-methylphenyl)thio]-2-(2-pyridyl)pyrimidine","C17 H15 N3 S","No match","Full match","No results",0.33,293.09877,294.10604,15.216,13625048.3918156,2,81.6,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_a",13625048.3918156,7.8
5280,"4-methyl-6-[(4-methylphenyl)thio]-2-(2-pyridyl)pyrimidine_15.216","4-methyl-6-[(4-methylphenyl)thio]-2-(2-pyridyl)pyrimidine","C17 H15 N3 S","No match","Full match","No results",0.33,293.09877,294.10604,15.216,13625048.3918156,2,81.6,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_b",11148796.85068,7.8
5280,"4-methyl-6-[(4-methylphenyl)thio]-2-(2-pyridyl)pyrimidine_15.216","4-methyl-6-[(4-methylphenyl)thio]-2-(2-pyridyl)pyrimidine","C17 H15 N3 S","No match","Full match","No results",0.33,293.09877,294.10604,15.216,13625048.3918156,2,81.6,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_c",9867274.46519327,8.4
5285,"NP-002322_16.584","NP-002322","C18 H32 O4","Full match","Full match","No results",-0.11,312.23003,313.23731,16.584,13610645.3195424,11,99,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_a",13610645.3195424,6.2
5285,"NP-002322_16.584","NP-002322","C18 H32 O4","Full match","Full match","No results",-0.11,312.23003,313.23731,16.584,13610645.3195424,11,99,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_c",1900993.03367799,8.6
5305,"6-methoxy-4-(trifluoromethyl)nicotinamide_12.845","6-methoxy-4-(trifluoromethyl)nicotinamide","C8 H7 F3 N2 O2","Not the top hit","Full match","No results",-0.17,220.04592,221.0532,12.845,13522913.8948795,3,85.2,68.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_a",8985002.79429908,8.9
5305,"6-methoxy-4-(trifluoromethyl)nicotinamide_12.845","6-methoxy-4-(trifluoromethyl)nicotinamide","C8 H7 F3 N2 O2","Not the top hit","Full match","No results",-0.17,220.04592,221.0532,12.845,13522913.8948795,3,85.2,68.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_b",9807737.60287725,6.2
5305,"6-methoxy-4-(trifluoromethyl)nicotinamide_12.845","6-methoxy-4-(trifluoromethyl)nicotinamide","C8 H7 F3 N2 O2","Not the top hit","Full match","No results",-0.17,220.04592,221.0532,12.845,13522913.8948795,3,85.2,68.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_c",13522913.8948795,8.9
5305,"6-methoxy-4-(trifluoromethyl)nicotinamide_12.845","6-methoxy-4-(trifluoromethyl)nicotinamide","C8 H7 F3 N2 O2","Not the top hit","Full match","No results",-0.17,220.04592,221.0532,12.845,13522913.8948795,3,85.2,68.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_b",7129409.60981696,5.7
5305,"6-methoxy-4-(trifluoromethyl)nicotinamide_12.845","6-methoxy-4-(trifluoromethyl)nicotinamide","C8 H7 F3 N2 O2","Not the top hit","Full match","No results",-0.17,220.04592,221.0532,12.845,13522913.8948795,3,85.2,68.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_c",4936608.25091085,6.4
5414,"N-(1,3-benzodioxol-5-ylmethyl)-6-morpholinonicotinamide_11.775","N-(1,3-benzodioxol-5-ylmethyl)-6-morpholinonicotinamide","C18 H19 N3 O4","No match","Full match","No results",2.95,341.13856,342.14584,11.775,13208540.9872478,2,62.2,46.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_b",3313489.53087204,7.5
5414,"N-(1,3-benzodioxol-5-ylmethyl)-6-morpholinonicotinamide_11.775","N-(1,3-benzodioxol-5-ylmethyl)-6-morpholinonicotinamide","C18 H19 N3 O4","No match","Full match","No results",2.95,341.13856,342.14584,11.775,13208540.9872478,2,62.2,46.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_27_a",13208540.9872478,9.5
5414,"N-(1,3-benzodioxol-5-ylmethyl)-6-morpholinonicotinamide_11.775","N-(1,3-benzodioxol-5-ylmethyl)-6-morpholinonicotinamide","C18 H19 N3 O4","No match","Full match","No results",2.95,341.13856,342.14584,11.775,13208540.9872478,2,62.2,46.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_27_b",12831426.1065217,9.5
5414,"N-(1,3-benzodioxol-5-ylmethyl)-6-morpholinonicotinamide_11.775","N-(1,3-benzodioxol-5-ylmethyl)-6-morpholinonicotinamide","C18 H19 N3 O4","No match","Full match","No results",2.95,341.13856,342.14584,11.775,13208540.9872478,2,62.2,46.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_27_c",9551110.49350563,8.9
5456,"Anisotropine methylbromide_16.519","Anisotropine methylbromide","C17 H31 N O2","Full match","Full match","No results",0.18,281.23553,282.24281,16.519,13092135.9296079,1,85.2,53.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_a",13092135.9296079,5.7
5456,"Anisotropine methylbromide_16.519","Anisotropine methylbromide","C17 H31 N O2","Full match","Full match","No results",0.18,281.23553,282.24281,16.519,13092135.9296079,1,85.2,53.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_b",10453500.0623682,6.2
5456,"Anisotropine methylbromide_16.519","Anisotropine methylbromide","C17 H31 N O2","Full match","Full match","No results",0.18,281.23553,282.24281,16.519,13092135.9296079,1,85.2,53.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_c",9753682.88941817,8.4
5484,"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid_16.662","(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","C18 H34 O5","Not the top hit","Full match","No results",-0.47,330.24047,331.24778,16.662,12992547.4402059,7,99.1,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_a",4047860.56127012,5.3
5484,"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid_16.662","(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","C18 H34 O5","Not the top hit","Full match","No results",-0.47,330.24047,331.24778,16.662,12992547.4402059,7,99.1,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_b",900588.416827302,7.2
5484,"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid_16.662","(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","C18 H34 O5","Not the top hit","Full match","No results",-0.47,330.24047,331.24778,16.662,12992547.4402059,7,99.1,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_b",5615380.16924486,8.4
5484,"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid_16.662","(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","C18 H34 O5","Not the top hit","Full match","No results",-0.47,330.24047,331.24778,16.662,12992547.4402059,7,99.1,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_c",5097006.58866185,8
5484,"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid_16.662","(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","C18 H34 O5","Not the top hit","Full match","No results",-0.47,330.24047,331.24778,16.662,12992547.4402059,7,99.1,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_b",4777240.88093632,7.5
5484,"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid_16.662","(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","C18 H34 O5","Not the top hit","Full match","No results",-0.47,330.24047,331.24778,16.662,12992547.4402059,7,99.1,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_c",658334.822332454,6.3
5503,"(2S,5aS,8aR)-2-{3-[(2R)-2-(Methoxymethyl)-1-pyrrolidinyl]-3-oxopropyl}-1,6-dimethyloctahydropyrrolo[3,2-E][1,4]diazepin-5(2H)-one_12.939","(2S,5aS,8aR)-2-{3-[(2R)-2-(Methoxymethyl)-1-pyrrolidinyl]-3-oxopropyl}-1,6-dimethyloctahydropyrrolo[3,2-E][1,4]diazepin-5(2H)-one","C18 H32 N4 O3","Not the top hit","Full match","No results",-4.11,352.24599,353.2533,12.939,12946620.0005333,1,97.7,9.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_c",6697206.52236401,7.8
5516,"17α-Methyl-androstan-3-hydroxyimine-17β-ol_14.475","17α-Methyl-androstan-3-hydroxyimine-17β-ol","C20 H33 N O2","Full match","Full match","No results",0.67,319.25134,320.25862,14.475,12899175.8922728,1,82.3,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_b",524467.44469265,7.4
5516,"17α-Methyl-androstan-3-hydroxyimine-17β-ol_14.475","17α-Methyl-androstan-3-hydroxyimine-17β-ol","C20 H33 N O2","Full match","Full match","No results",0.67,319.25134,320.25862,14.475,12899175.8922728,1,82.3,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_c",283241.57628218,6
5516,"17α-Methyl-androstan-3-hydroxyimine-17β-ol_14.475","17α-Methyl-androstan-3-hydroxyimine-17β-ol","C20 H33 N O2","Full match","Full match","No results",0.67,319.25134,320.25862,14.475,12899175.8922728,1,82.3,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_27_a",12899175.8922728,7.3
5519,"Tetrodotoxin_12.211","Tetrodotoxin","C11 H17 N3 O8","No match","Full match","No results",2.59,319.10239,320.10967,12.211,12891865.6978178,2,78.2,8.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_a",4241414.54796427,5.3
5519,"Tetrodotoxin_12.211","Tetrodotoxin","C11 H17 N3 O8","No match","Full match","No results",2.59,319.10239,320.10967,12.211,12891865.6978178,2,78.2,8.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_b",1634323.44759684,5.5
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_1_a",12876293.8148512,8.9
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_1_b",8133117.91356211,8.9
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_1_c",4429235.88971788,9.1
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_a",2977755.73612523,8.6
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_c",3755609.53454559,8.6
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_a",2347509.28314034,8.6
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_b",2381664.96372749,6.4
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_10_a",11707151.8463908,8.9
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_10_b",6966927.65293937,8.9
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_10_c",10881257.4657031,8.9
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_a",4014380.14267268,8
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_b",6393028.01519416,7.8
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_c",4451722.12247874,9.1
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_27_b",3271504.76345726,5.3
5526,"JWH 018 benzimidazole analog_16.994","JWH 018 benzimidazole analog","C23 H22 N2 O","No match","Full match","No results",-4.13,342.1718,343.17908,16.994,12876293.8148512,2,69.1,67.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_27_c",3600470.03527513,5.3
5600,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one_15.793","(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5","Not the top hit","Full match","No results",0.49,300.19382,323.18308,15.793,12648248.7206051,4,89.8,9.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+Na]+1","batch_3_24_c",6577290.14404299,5.1
5640,"(+/-)5(6)-EET Ethanolamide_16.073","(+/-)5(6)-EET Ethanolamide","C22 H37 N O3","Not the top hit","Full match","No results",-0.51,363.27716,364.28443,16.073,12520180.2275042,2,75.4,71.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_c",1261770.70937304,7.2
5640,"(+/-)5(6)-EET Ethanolamide_16.073","(+/-)5(6)-EET Ethanolamide","C22 H37 N O3","Not the top hit","Full match","No results",-0.51,363.27716,364.28443,16.073,12520180.2275042,2,75.4,71.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_a",9462724.97547022,7.3
