"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","mass_list_match_kaniz_list_1","mass_list_match_kps_npl","mass_list_match_kps_pharmaceuticals_oct22","ms2","reference_ion","sample","group_area","peak_rating"
4086,"methyl 5-{[(E)-3-(2-chloro-3,4-dimethoxyphenyl)prop-2-enoyl]amino}-2-morpholinobenzoate_14.419","methyl 5-{[(E)-3-(2-chloro-3,4-dimethoxyphenyl)prop-2-enoyl]amino}-2-morpholinobenzoate","C23 H25 Cl N2 O6","No match","Full match","No results",2.17,460.14111,461.14839,14.419,23812680.4122599,3,74,8.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_28_c",23812680.4122599,8.4
4121,"PKK_9.98","PKK","C17 H33 N5 O4","Not the top hit","Full match","No results",-4.28,371.25166,372.25894,9.98,23605616.4970464,1,66.1,43.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_28_b",1468240.42183086,7.2
4121,"PKK_9.98","PKK","C17 H33 N5 O4","Not the top hit","Full match","No results",-4.28,371.25166,372.25894,9.98,23605616.4970464,1,66.1,43.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_31_a",582828.247239247,6.8
4121,"PKK_9.98","PKK","C17 H33 N5 O4","Not the top hit","Full match","No results",-4.28,371.25166,372.25894,9.98,23605616.4970464,1,66.1,43.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_b",23605616.4970464,8.4
4163,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one_15.376","(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5","Full match","Full match","No results",-0.59,300.1935,301.2009,15.376,23377408.896048,4,99.6,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_39_a",4352788.97743763,8
4163,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one_15.376","(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5","Full match","Full match","No results",-0.59,300.1935,301.2009,15.376,23377408.896048,4,99.6,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_39_b",3592301.61656619,8
4163,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one_15.376","(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5","Full match","Full match","No results",-0.59,300.1935,301.2009,15.376,23377408.896048,4,99.6,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_43_a",18949726.0541554,8.4
4163,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one_15.376","(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5","Full match","Full match","No results",-0.59,300.1935,301.2009,15.376,23377408.896048,4,99.6,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_43_b",20049850.2271164,8.9
4163,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one_15.376","(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5","Full match","Full match","No results",-0.59,300.1935,301.2009,15.376,23377408.896048,4,99.6,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_a",21578616.5577981,9.5
4163,"(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one_15.376","(6E)-10-Heptyl-5,8,9-trihydroxy-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one","C16 H28 O5","Full match","Full match","No results",-0.59,300.1935,301.2009,15.376,23377408.896048,4,99.6,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_b",23377408.896048,8.9
4189,"2-Cyano-3-(4-pyridyl)acrylamide_6.747","2-Cyano-3-(4-pyridyl)acrylamide","C9 H7 N3 O","Not the top hit","Full match","No results",-0.01,173.05891,174.06619,6.747,23203613.6173934,1,75.5,47.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_43_a",23203613.6173934,6.2
4189,"2-Cyano-3-(4-pyridyl)acrylamide_6.747","2-Cyano-3-(4-pyridyl)acrylamide","C9 H7 N3 O","Not the top hit","Full match","No results",-0.01,173.05891,174.06619,6.747,23203613.6173934,1,75.5,47.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_a",19791376.1511991,5.1
4213,"Morphine D3_8.514","Morphine D3","C17 H16 [2]H3 N O3","No match","Full match","No results",-1.61,288.15486,289.16214,8.514,22976209.4476505,4,98.4,9.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_28_a",13943938.6224402,8.9
4213,"Morphine D3_8.514","Morphine D3","C17 H16 [2]H3 N O3","No match","Full match","No results",-1.61,288.15486,289.16214,8.514,22976209.4476505,4,98.4,9.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_28_b",20701737.4179932,8.9
4213,"Morphine D3_8.514","Morphine D3","C17 H16 [2]H3 N O3","No match","Full match","No results",-1.61,288.15486,289.16214,8.514,22976209.4476505,4,98.4,9.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_28_c",21362833.648802,7.8
4247,"7-Amino-2-phenylpyrazolo[1,5-a]pyrimidine-6-carbonitrile_12.443","7-Amino-2-phenylpyrazolo[1,5-a]pyrimidine-6-carbonitrile","C13 H9 N5","Invalid mass","Full match","No results",4.06,235.08675,236.09437,12.443,22795565.0970565,2,72.3,51.3,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_43_b",8405197.16950622,6.2
4247,"7-Amino-2-phenylpyrazolo[1,5-a]pyrimidine-6-carbonitrile_12.443","7-Amino-2-phenylpyrazolo[1,5-a]pyrimidine-6-carbonitrile","C13 H9 N5","Invalid mass","Full match","No results",4.06,235.08675,236.09437,12.443,22795565.0970565,2,72.3,51.3,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_a",9606242.96138041,8.4
4378,"4-methyl-6-[(4-methylphenyl)thio]-2-(2-pyridyl)pyrimidine_11.269","4-methyl-6-[(4-methylphenyl)thio]-2-(2-pyridyl)pyrimidine","C17 H15 N3 S","No match","Full match","No results",2.08,293.09928,294.10656,11.269,21850958.084726,3,80.4,9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_b",21850958.084726,5.1
4448,"1-Benzyl-8-(4-chloro-3-methylphenoxy)-3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione_18.601","1-Benzyl-8-(4-chloro-3-methylphenoxy)-3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione","C21 H19 Cl N4 O3","No match","Full match","No results",-0.92,410.11419,411.12145,18.601,21309250.4491607,1,69.9,44.2,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_43_b",18202567.7976983,7.8
4448,"1-Benzyl-8-(4-chloro-3-methylphenoxy)-3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione_18.601","1-Benzyl-8-(4-chloro-3-methylphenoxy)-3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione","C21 H19 Cl N4 O3","No match","Full match","No results",-0.92,410.11419,411.12145,18.601,21309250.4491607,1,69.9,44.2,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_a",20881581.267828,5.1
4448,"1-Benzyl-8-(4-chloro-3-methylphenoxy)-3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione_18.601","1-Benzyl-8-(4-chloro-3-methylphenoxy)-3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione","C21 H19 Cl N4 O3","No match","Full match","No results",-0.92,410.11419,411.12145,18.601,21309250.4491607,1,69.9,44.2,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_b",21309250.4491607,8.4
4462,"3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin_4.772","3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin","C8 H11 Cl N4 O S","Full match","Full match","No results",0.8,246.03441,247.04168,4.772,21222976.2506224,1,97.8,97.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_28_a",17841010.8078616,6.7
4462,"3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin_4.772","3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin","C8 H11 Cl N4 O S","Full match","Full match","No results",0.8,246.03441,247.04168,4.772,21222976.2506224,1,97.8,97.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_28_b",21222976.2506224,8.4
4462,"3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin_4.772","3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin","C8 H11 Cl N4 O S","Full match","Full match","No results",0.8,246.03441,247.04168,4.772,21222976.2506224,1,97.8,97.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_34_a",1040346.25949163,9.3
4462,"3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin_4.772","3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin","C8 H11 Cl N4 O S","Full match","Full match","No results",0.8,246.03441,247.04168,4.772,21222976.2506224,1,97.8,97.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_34_b",1945830.09439134,8.8
4462,"3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin_4.772","3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin","C8 H11 Cl N4 O S","Full match","Full match","No results",0.8,246.03441,247.04168,4.772,21222976.2506224,1,97.8,97.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_34_c",1865972.45509308,8.8
4462,"3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin_4.772","3-[(2-chloro-1,3-thiazol-5-yl)methyl]-5-methyl-1,3,5-oxadiazinan-4-ylideneamin","C8 H11 Cl N4 O S","Full match","Full match","No results",0.8,246.03441,247.04168,4.772,21222976.2506224,1,97.8,97.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_a",2020272.58531135,6.1
4644,"6-(4-methoxyphenyl)pyrimidine-2,4-diamine_4.295","6-(4-methoxyphenyl)pyrimidine-2,4-diamine","C11 H12 N4 O","Full match","Full match","No results",0.14,216.10114,217.10842,4.295,20158112.9804447,2,75.9,8.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_39_a",294771.933611548,7.1
4644,"6-(4-methoxyphenyl)pyrimidine-2,4-diamine_4.295","6-(4-methoxyphenyl)pyrimidine-2,4-diamine","C11 H12 N4 O","Full match","Full match","No results",0.14,216.10114,217.10842,4.295,20158112.9804447,2,75.9,8.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_43_b",8007296.06641812,7.3
4644,"6-(4-methoxyphenyl)pyrimidine-2,4-diamine_4.295","6-(4-methoxyphenyl)pyrimidine-2,4-diamine","C11 H12 N4 O","Full match","Full match","No results",0.14,216.10114,217.10842,4.295,20158112.9804447,2,75.9,8.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_b",20158112.9804447,5.7
4681,"Solanidine_14.296","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.05,397.33445,398.34172,14.296,19981009.7366375,1,85.5,9.3,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_25_a",3847804.09550463,5.9
4681,"Solanidine_14.296","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.05,397.33445,398.34172,14.296,19981009.7366375,1,85.5,9.3,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_25_c",8463154.64348657,5.7
4681,"Solanidine_14.296","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.05,397.33445,398.34172,14.296,19981009.7366375,1,85.5,9.3,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_28_a",19981009.7366375,6.2
4681,"Solanidine_14.296","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.05,397.33445,398.34172,14.296,19981009.7366375,1,85.5,9.3,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_34_a",2156546.67992049,8.3
4681,"Solanidine_14.296","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.05,397.33445,398.34172,14.296,19981009.7366375,1,85.5,9.3,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_34_b",1671476.01005349,8.3
4681,"Solanidine_14.296","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.05,397.33445,398.34172,14.296,19981009.7366375,1,85.5,9.3,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_34_c",2258277.74820675,6.6
4681,"Solanidine_14.296","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.05,397.33445,398.34172,14.296,19981009.7366375,1,85.5,9.3,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_39_a",1236849.49783103,6.1
4681,"Solanidine_14.296","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.05,397.33445,398.34172,14.296,19981009.7366375,1,85.5,9.3,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_39_b",1212798.85452453,8.3
4681,"Solanidine_14.296","Solanidine","C27 H43 N O","Full match","Full match","No results",-0.05,397.33445,398.34172,14.296,19981009.7366375,1,85.5,9.3,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_73",2979951.36654117,7
4688,"NP-019491_10.911","NP-019491","C15 H22 O4","Full match","Full match","No results",0.15,266.15185,289.14107,10.911,19968381.2562428,13,99.1,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+Na]+1","batch_5_31_a",19968381.2562428,8.4
4688,"NP-019491_10.911","NP-019491","C15 H22 O4","Full match","Full match","No results",0.15,266.15185,289.14107,10.911,19968381.2562428,13,99.1,10,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+Na]+1","batch_5_31_c",8748470.65872368,8.4
4774,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-isopropyl-5-oxo-2-morpholinyl]phenyl}-2-pyrazinecarboxamide_11.9","N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-isopropyl-5-oxo-2-morpholinyl]phenyl}-2-pyrazinecarboxamide","C19 H22 N4 O4","Not the top hit","Full match","No results",-3.5,370.16281,393.15205,11.9,19505802.1006242,5,95.4,9.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+Na]+1","batch_5_31_a",15505930.6793802,7.8
4774,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-isopropyl-5-oxo-2-morpholinyl]phenyl}-2-pyrazinecarboxamide_11.9","N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-isopropyl-5-oxo-2-morpholinyl]phenyl}-2-pyrazinecarboxamide","C19 H22 N4 O4","Not the top hit","Full match","No results",-3.5,370.16281,393.15205,11.9,19505802.1006242,5,95.4,9.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+Na]+1","batch_5_31_c",19505802.1006242,5.1
4797,"6-(4-methoxyphenyl)pyrimidine-2,4-diamine_12.323","6-(4-methoxyphenyl)pyrimidine-2,4-diamine","C11 H12 N4 O","Not the top hit","Full match","No results",0,216.10111,217.10839,12.323,19391817.3642253,3,88.9,9.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_28_a",1210202.47635092,7.2
4797,"6-(4-methoxyphenyl)pyrimidine-2,4-diamine_12.323","6-(4-methoxyphenyl)pyrimidine-2,4-diamine","C11 H12 N4 O","Not the top hit","Full match","No results",0,216.10111,217.10839,12.323,19391817.3642253,3,88.9,9.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_28_b",380406.897984611,5.2
4797,"6-(4-methoxyphenyl)pyrimidine-2,4-diamine_12.323","6-(4-methoxyphenyl)pyrimidine-2,4-diamine","C11 H12 N4 O","Not the top hit","Full match","No results",0,216.10111,217.10839,12.323,19391817.3642253,3,88.9,9.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_34_b",178772.074567058,7.6
4797,"6-(4-methoxyphenyl)pyrimidine-2,4-diamine_12.323","6-(4-methoxyphenyl)pyrimidine-2,4-diamine","C11 H12 N4 O","Not the top hit","Full match","No results",0,216.10111,217.10839,12.323,19391817.3642253,3,88.9,9.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_39_b",3076537.61417956,7.5
4876,"2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile_9.162","2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile","C12 H11 N3 O","Full match","Full match","No results",-0.73,213.09006,214.09733,9.162,18953959.6538599,1,83.1,66,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_43_a",9812958.59093443,5.1
4876,"2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile_9.162","2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile","C12 H11 N3 O","Full match","Full match","No results",-0.73,213.09006,214.09733,9.162,18953959.6538599,1,83.1,66,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_a",15391034.2017892,5.7
4876,"2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile_9.162","2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile","C12 H11 N3 O","Full match","Full match","No results",-0.73,213.09006,214.09733,9.162,18953959.6538599,1,83.1,66,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_b",13366305.799758,8.4
4937,"3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid_14.674","3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid","C15 H24 O4","Not the top hit","Full match","No results",-0.02,268.16745,291.15668,14.674,18607952.5915424,6,96.6,9.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+Na]+1","batch_5_34_b",1604777.40783652,6.6
4942,"5-Methoxy-2-[(3S)-1-(1-methyl-4-piperidinyl)-3-pyrrolidinyl]-1H-benzimidazole_16.637","5-Methoxy-2-[(3S)-1-(1-methyl-4-piperidinyl)-3-pyrrolidinyl]-1H-benzimidazole","C18 H26 N4 O","No match","Full match","No results",-4.89,314.20912,337.19824,16.637,18592524.2025877,4,82.2,51.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+Na]+1","batch_5_55_a",18579711.1976952,7.8
4942,"5-Methoxy-2-[(3S)-1-(1-methyl-4-piperidinyl)-3-pyrrolidinyl]-1H-benzimidazole_16.637","5-Methoxy-2-[(3S)-1-(1-methyl-4-piperidinyl)-3-pyrrolidinyl]-1H-benzimidazole","C18 H26 N4 O","No match","Full match","No results",-4.89,314.20912,337.19824,16.637,18592524.2025877,4,82.2,51.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+Na]+1","batch_5_55_b",18592524.2025877,7.8
5011,"Limonin_12.593","Limonin","C26 H30 O8","No match","Full match","No results",0.01,470.19407,471.20134,12.593,18224198.7655914,6,92.8,79.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_34_a",18224198.7655914,7.3
5011,"Limonin_12.593","Limonin","C26 H30 O8","No match","Full match","No results",0.01,470.19407,471.20134,12.593,18224198.7655914,6,92.8,79.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_34_b",18150649.9392281,7.8
5011,"Limonin_12.593","Limonin","C26 H30 O8","No match","Full match","No results",0.01,470.19407,471.20134,12.593,18224198.7655914,6,92.8,79.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_34_c",17111480.6152765,8.9
5011,"Limonin_12.593","Limonin","C26 H30 O8","No match","Full match","No results",0.01,470.19407,471.20134,12.593,18224198.7655914,6,92.8,79.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_38_b",495371.864175208,6.8
5051,"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid_15.558","(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","C18 H34 O5","Not the top hit","Full match","No results",0.46,330.24078,353.23,15.558,17992355.0889045,7,93,9.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+Na]+1","batch_5_31_a",11481508.2869971,5.7
5051,"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid_15.558","(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","C18 H34 O5","Not the top hit","Full match","No results",0.46,330.24078,353.23,15.558,17992355.0889045,7,93,9.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+Na]+1","batch_5_31_b",13491271.3121779,5.7
5071,"3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxamide_11.609","3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxamide","C11 H8 Cl2 N2 O2","Not the top hit","Full match","No results",0.27,269.99636,271.00363,11.609,17923509.2390092,1,98.1,82.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_28_a",17923509.2390092,8.4
5071,"3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxamide_11.609","3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxamide","C11 H8 Cl2 N2 O2","Not the top hit","Full match","No results",0.27,269.99636,271.00363,11.609,17923509.2390092,1,98.1,82.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_28_c",14858865.1475917,6.2
5071,"3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxamide_11.609","3-(2,6-dichlorophenyl)-5-methylisoxazole-4-carboxamide","C11 H8 Cl2 N2 O2","Not the top hit","Full match","No results",0.27,269.99636,271.00363,11.609,17923509.2390092,1,98.1,82.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_31_c",1053703.79232074,7.7
5152,"3,5-dimethyl-1-phenyl-1,5-dihydro-4H-pyrazolo[4,3-c]quinolin-4-one_14.243","3,5-dimethyl-1-phenyl-1,5-dihydro-4H-pyrazolo[4,3-c]quinolin-4-one","C18 H15 N3 O","No match","Full match","No results",0.35,289.12161,290.12889,14.243,17507276.5615529,3,73.5,8.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_43_a",17507276.5615529,8.9
5186,"MDA 77_15.947","MDA 77","C21 H23 N3 O3","No match","Full match","No results",-0.74,365.17367,366.18095,15.947,17378672.8623243,3,71.1,8.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_43_a",17378672.8623243,8.4
5186,"MDA 77_15.947","MDA 77","C21 H23 N3 O3","No match","Full match","No results",-0.74,365.17367,366.18095,15.947,17378672.8623243,3,71.1,8.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_43_b",9906383.62883632,8.9
5186,"MDA 77_15.947","MDA 77","C21 H23 N3 O3","No match","Full match","No results",-0.74,365.17367,366.18095,15.947,17378672.8623243,3,71.1,8.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_b",16324774.1820152,8.4
5251,"Jervine_13.528","Jervine","C27 H39 N O3","Not the top hit","Full match","No results",-0.37,425.29284,426.30011,13.528,17064580.2244679,2,95.7,9.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_25_a",17064580.2244679,6.7
5251,"Jervine_13.528","Jervine","C27 H39 N O3","Not the top hit","Full match","No results",-0.37,425.29284,426.30011,13.528,17064580.2244679,2,95.7,9.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_73",15909434.1249835,7.8
5315,"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid_16.896","(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","C18 H34 O5","Not the top hit","Full match","No results",0.21,330.24069,353.22993,16.896,16782715.0245639,5,98.9,9.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+Na]+1","batch_5_31_a",16782715.0245639,7.8
5315,"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid_16.896","(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","C18 H34 O5","Not the top hit","Full match","No results",0.21,330.24069,353.22993,16.896,16782715.0245639,5,98.9,9.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+Na]+1","batch_5_31_c",8865122.32020592,7.8
5325,"NP-022531_19.163","NP-022531","C20 H34 O3","Not the top hit","Full match","No results",0.37,322.25091,323.25807,19.163,16742109.6532205,8,93.6,9.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_34_b",2881649.60985497,8
5325,"NP-022531_19.163","NP-022531","C20 H34 O3","Not the top hit","Full match","No results",0.37,322.25091,323.25807,19.163,16742109.6532205,8,93.6,9.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_b",603715.034860427,6.8
5338,"Diacetoxyscirpenol_19.894","Diacetoxyscirpenol","C19 H26 O7","No match","Full match","No results",2.92,366.16892,367.1762,19.894,16693854.2046981,1,60.5,65.2,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_43_b",7476911.11715835,5.7
5338,"Diacetoxyscirpenol_19.894","Diacetoxyscirpenol","C19 H26 O7","No match","Full match","No results",2.92,366.16892,367.1762,19.894,16693854.2046981,1,60.5,65.2,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_a",7683571.87397541,5.1
5338,"Diacetoxyscirpenol_19.894","Diacetoxyscirpenol","C19 H26 O7","No match","Full match","No results",2.92,366.16892,367.1762,19.894,16693854.2046981,1,60.5,65.2,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_55_b",9260512.806133,5.1
5418,"(5-hydroxy-3-methyl-1-phenyl-1H-pyrazol-4-yl)(phenyl)methanone_18.746","(5-hydroxy-3-methyl-1-phenyl-1H-pyrazol-4-yl)(phenyl)methanone","C17 H14 N2 O2","Full match","Full match","No results",0.3,278.10561,279.11289,18.746,16341344.8289021,6,72.2,69.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_5_43_a",13026061.6717806,6.7
