"unique_id","sample_location","mean_group_area","mean_peak_rating","median_group_area","median_peak_rating","sd_group_area","sd_peak_rating","n_group_area","n_peak_rating","se_group_area","se_peak_rating"
"Codeine_16.482","digesterC",14477587.2482353,7.85,14477587.2482353,7.85,938709.390393734,0.212132034355964,2,2,663767.7755109,0.15
"Codeine_16.482","digesterD",15964344.0312869,6.95,15964344.0312869,6.95,203921.187959459,1.48492424049175,2,2,144194.05483375,1.05
"Codeine_16.482","feedpump",27458514.0180954,7.5,27095657.1385919,7.5,3434516.91122301,1.1,3,3,1982919.26323093,0.635085296108588
"Codeine_16.482","newdry",17707949.7453854,7.66666666666667,17627842.1859838,8,1165091.93936297,0.577350269189626,3,3,672666.144821874,0.333333333333333
"Codeine_16.482","olddry",8688724.17860517,6.73333333333333,8418882.65020283,6.8,1208491.76647537,1.20138808606267,3,3,697723.046688003,0.693621734889494
"Codeine_17.52","digesterC",590175.20117374,7.1,590175.20117374,7.1,41572.3364228793,0,2,2,29396.0809943865,0
"Codeine_17.52","digesterD",568982.067088546,7.35,568982.067088546,7.35,70636.9642882287,0.353553390593274,2,2,49947.8764506385,0.25
"Codeine_17.52","newdry",5107213.2117648,7.75,5107213.2117648,7.75,988490.28155512,0.212132034355965,2,2,698968.181224625,0.15
"Codeine_18.092","feedpump",10098901.8519316,8.33333333333333,9976322.69423361,8.3,1711178.47406892,0.45092497528229,3,3,987949.352635186,0.260341655863555
"DM 235_11.121","olddry",34689653.4601818,6,34689653.4601818,6,9061418.82624849,0.989949493661167,2,2,6407390.69921175,0.7
"Delta 9 Tetrahydrocannabinol (THC)_17.617","centrin",6481887.85837138,9,6481887.85837138,9,1913457.11230576,0,2,2,1353018.49962103,0
"Delta 9 Tetrahydrocannabinol (THC)_17.617","digesterD",8945770.50895754,7.4,8945770.50895754,7.4,8199599.28922452,1.97989898732233,2,2,5797992.26042305,1.4
